MonDay,Area,City,WeatherConDay,WindDirDay,WindSpdDay,MaxTmp,WeatherConNight,WindDirNight,WindSpdNight,MinTmp
6月21日,华南,玉林,雷阵雨,南风,3-4级,33,多云,南风,3-4级,26
6月21日,华南,百色,晴,东南风,<3级,36,多云,东南风,<3级,28
6月21日,华南,钦州,雷阵雨,南风,4-5级,33,多云,南风,3-4级,27
6月21日,华南,河池,多云,南风,<3级,33,多云,南风,<3级,28
6月21日,华南,北海,多云,南风,4-5级,34,多云,南风,4-5级,29
6月21日,华南,防城港,阵雨,西南风,4-5级,32,阵雨,西南风,3-4级,28
6月21日,华南,广州,雷阵雨,南风,3-4级,35,多云,无持续风向,<3级,28
6月21日,华南,韶关,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月21日,华南,惠州,阵雨,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,梅州,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,汕头,多云,无持续风向,<3级,35,多云,无持续风向,<3级,28
6月21日,华南,深圳,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月21日,华南,珠海,阵雨,西南风,3-4级,32,多云,西南风,3-4级,27
6月21日,华南,佛山,多云,无持续风向,<3级,35,多云,无持续风向,<3级,28
6月21日,华南,肇庆,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月21日,华南,湛江,多云,无持续风向,<3级,33,多云,无持续风向,<3级,28
6月21日,华南,江门,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月21日,华南,河源,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,清远,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月21日,华南,云浮,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,潮州,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,东莞,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月21日,华南,中山,多云,无持续风向,<3级,34,多云,无持续风向,<3级,28
6月21日,华南,阳江,多云,无持续风向,<3级,33,多云,无持续风向,<3级,28
6月21日,华南,揭阳,晴,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,茂名,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月21日,华南,汕尾,多云,西南风,3-4级,32,多云,无持续风向,<3级,28
6月21日,华南,海口,多云,无持续风向,<3级,35,多云,无持续风向,<3级,27
6月21日,华南,三亚,小雨,无持续风向,<3级,30,小雨,无持续风向,<3级,26
6月21日,华南,东方,多云,南风,3-4级,33,多云,南风,3-4级,29
6月21日,华南,临高,多云,无持续风向,<3级,36,多云,无持续风向,<3级,25
6月21日,华南,澄迈,雷阵雨,无持续风向,<3级,36,雷阵雨,无持续风向,<3级,25
6月21日,华南,儋州,多云,无持续风向,<3级,36,多云,无持续风向,<3级,25
6月21日,华南,昌江,多云,无持续风向,<3级,37,多云,无持续风向,<3级,25
6月21日,华南,白沙,多云,无持续风向,<3级,37,多云,无持续风向,<3级,25
6月21日,华南,琼中,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月21日,华南,定安,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月21日,华南,屯昌,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月21日,华南,琼海,多云,无持续风向,<3级,35,多云,无持续风向,<3级,27
6月21日,华南,文昌,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月21日,华南,保亭,多云,无持续风向,<3级,34,雷阵雨,无持续风向,<3级,26
6月21日,华南,万宁,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月21日,华南,陵水,小雨,无持续风向,<3级,33,小雨,无持续风向,<3级,26
6月21日,华南,乐东,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月21日,华南,五指山,多云,无持续风向,<3级,33,雷阵雨,无持续风向,<3级,24
6月21日,华南,西沙,多云,无持续风向,<3级,33,多云,无持续风向,<3级,29
6月21日,华南,中沙,小雨,无持续风向,<3级,29,小雨,无持续风向,<3级,28
6月21日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,27
6月22日,华南,南宁,多云,南风,<3级,35,多云,南风,<3级,27
6月22日,华南,崇左,多云,南风,<3级,36,多云,南风,<3级,27
6月22日,华南,柳州,多云,南风,<3级,33,阴,南风,<3级,26
6月22日,华南,来宾,多云,南风,<3级,34,多云,南风,<3级,27
6月22日,华南,桂林,阵雨,南风,<3级,33,多云,南风,<3级,27
6月22日,华南,梧州,多云,东风,<3级,35,多云,东风,<3级,26
6月22日,华南,贺州,阵雨,南风,<3级,34,晴,南风,<3级,27
6月22日,华南,贵港,阵雨,南风,<3级,35,多云,南风,<3级,27
6月22日,华南,玉林,雷阵雨,南风,3-4级,34,多云,南风,3-4级,27
6月22日,华南,百色,晴,东南风,<3级,37,多云,东南风,<3级,28
6月22日,华南,钦州,多云,南风,4-5级,34,多云,南风,3-4级,28
6月22日,华南,河池,多云,南风,<3级,34,多云,南风,<3级,28
6月22日,华南,北海,多云,南风,4-5级,34,多云,南风,4-5级,29
6月22日,华南,防城港,阵雨,西南风,4-5级,32,阵雨,西南风,3-4级,29
6月22日,华南,广州,雷阵雨,南风,3-4级,35,多云,无持续风向,<3级,28
6月22日,华南,韶关,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月22日,华南,惠州,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月22日,华南,梅州,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月22日,华南,汕头,多云,无持续风向,<3级,35,多云,无持续风向,<3级,28
6月22日,华南,深圳,阵雨,西南风,3-4级,33,阵雨,西南风,3-4级,27
6月22日,华南,珠海,多云,西南风,3-4级,32,多云,西南风,3-4级,27
6月22日,华南,佛山,多云,无持续风向,<3级,34,雷阵雨,无持续风向,<3级,27
6月22日,华南,肇庆,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月22日,华南,湛江,多云,无持续风向,<3级,34,多云,无持续风向,<3级,28
6月22日,华南,江门,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月22日,华南,河源,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月22日,华南,清远,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月22日,华南,云浮,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月22日,华南,潮州,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月22日,华南,东莞,多云,无持续风向,<3级,35,多云,无持续风向,<3级,27
6月22日,华南,中山,多云,无持续风向,<3级,34,多云,无持续风向,<3级,28
6月22日,华南,阳江,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,28
6月22日,华南,揭阳,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月22日,华南,茂名,多云,无持续风向,<3级,34,多云,无持续风向,<3级,28
6月22日,华南,汕尾,多云,西南风,3-4级,32,多云,无持续风向,<3级,28
6月22日,华南,海口,雷阵雨,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月22日,华南,三亚,多云,无持续风向,<3级,30,多云,无持续风向,<3级,26
6月22日,华南,东方,多云,南风,3-4级,33,多云,南风,3-4级,29
6月22日,华南,临高,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月22日,华南,澄迈,雷阵雨,无持续风向,<3级,36,雷阵雨,无持续风向,<3级,25
6月22日,华南,儋州,多云,无持续风向,<3级,38,多云,无持续风向,<3级,26
6月22日,华南,昌江,多云,无持续风向,<3级,38,多云,无持续风向,<3级,27
6月22日,华南,白沙,多云,无持续风向,<3级,37,多云,无持续风向,<3级,25
6月22日,华南,琼中,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月22日,华南,定安,雷阵雨,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月22日,华南,屯昌,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月22日,华南,琼海,多云,无持续风向,<3级,35,多云,无持续风向,<3级,27
6月22日,华南,文昌,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月22日,华南,保亭,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月22日,华南,万宁,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月22日,华南,陵水,雷阵雨,无持续风向,<3级,33,雷阵雨,无持续风向,<3级,27
6月22日,华南,乐东,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月22日,华南,五指山,雷阵雨,无持续风向,<3级,34,雷阵雨,无持续风向,<3级,23
6月22日,华南,西沙,多云,南风,3-4级,32,多云,南风,3-4级,29
6月22日,华南,中沙,雷阵雨,无持续风向,<3级,30,多云,无持续风向,<3级,29
6月22日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,27
6月23日,华南,南宁,多云,南风,<3级,35,多云,南风,<3级,27
6月23日,华南,崇左,多云,南风,<3级,36,多云,南风,<3级,27
6月23日,华南,柳州,阵雨,南风,<3级,33,中雨,南风,<3级,26
6月23日,华南,来宾,阵雨,南风,<3级,34,多云,南风,<3级,27
6月23日,华南,桂林,阵雨,南风,<3级,33,暴雨,南风,<3级,25
6月23日,华南,梧州,多云,东风,<3级,35,多云,东风,<3级,26
6月23日,华南,贺州,阵雨,南风,<3级,33,阵雨,南风,<3级,27
6月23日,华南,贵港,阵雨,南风,<3级,35,多云,南风,<3级,27
6月23日,华南,玉林,雷阵雨,南风,3-4级,34,多云,南风,<3级,27
6月23日,华南,百色,多云,东南风,<3级,37,中雨,东南风,<3级,28
6月23日,华南,钦州,多云,南风,4-5级,34,多云,南风,3-4级,28
6月23日,华南,河池,阵雨,南风,<3级,33,暴雨,南风,<3级,26
6月23日,华南,北海,多云,南风,4-5级,34,多云,南风,4-5级,29
6月23日,华南,防城港,阵雨,西南风,4-5级,32,多云,西南风,3-4级,29
6月23日,华南,广州,雷阵雨,南风,3-4级,35,雷阵雨,无持续风向,<3级,27
6月23日,华南,韶关,多云,无持续风向,<3级,34,多云,无持续风向,<3级,25
6月23日,华南,惠州,阵雨,无持续风向,<3级,34,阵雨,无持续风向,<3级,27
6月23日,华南,梅州,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月23日,华南,汕头,阵雨,无持续风向,<3级,35,阵雨,无持续风向,<3级,28
6月23日,华南,深圳,雷阵雨,无持续风向,<3级,33,雷阵雨,无持续风向,<3级,27
6月23日,华南,珠海,阵雨,西南风,3-4级,32,阵雨,西南风,3-4级,28
6月23日,华南,佛山,雷阵雨,无持续风向,<3级,34,中雨,无持续风向,<3级,27
6月23日,华南,肇庆,阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月23日,华南,湛江,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月23日,华南,江门,多云,西南风,3-4级,33,阵雨,无持续风向,<3级,27
6月23日,华南,河源,阵雨,无持续风向,<3级,34,雷阵雨,无持续风向,<3级,26
6月23日,华南,清远,阵雨,无持续风向,<3级,33,阵雨,无持续风向,<3级,26
6月23日,华南,云浮,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月23日,华南,潮州,阵雨,无持续风向,<3级,34,阵雨,无持续风向,<3级,26
6月23日,华南,东莞,多云,无持续风向,<3级,35,阵雨,无持续风向,<3级,27
6月23日,华南,中山,多云,无持续风向,<3级,34,阵雨,无持续风向,<3级,27
6月23日,华南,阳江,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,28
6月23日,华南,揭阳,多云,无持续风向,<3级,35,阵雨,无持续风向,<3级,26
6月23日,华南,茂名,雷阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月23日,华南,汕尾,阵雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,28
6月23日,华南,海口,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月23日,华南,三亚,雷阵雨,无持续风向,<3级,30,多云,无持续风向,<3级,26
6月23日,华南,东方,多云,南风,3-4级,33,多云,南风,3-4级,29
6月23日,华南,临高,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月23日,华南,澄迈,多云,无持续风向,<3级,36,多云,无持续风向,<3级,25
6月23日,华南,儋州,多云,无持续风向,<3级,38,多云,无持续风向,<3级,26
6月23日,华南,昌江,多云,无持续风向,<3级,38,多云,无持续风向,<3级,27
6月23日,华南,白沙,多云,无持续风向,<3级,37,多云,无持续风向,<3级,25
6月23日,华南,琼中,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月23日,华南,定安,雷阵雨,无持续风向,<3级,35,雷阵雨,无持续风向,<3级,26
6月23日,华南,屯昌,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月23日,华南,琼海,多云,无持续风向,<3级,34,多云,无持续风向,<3级,27
6月23日,华南,文昌,多云,无持续风向,<3级,32,多云,无持续风向,<3级,27
6月23日,华南,保亭,雷阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月23日,华南,万宁,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月23日,华南,陵水,雷阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月23日,华南,乐东,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月23日,华南,五指山,雷阵雨,无持续风向,<3级,34,多云,无持续风向,<3级,23
6月23日,华南,西沙,多云,无持续风向,<3级,32,多云,无持续风向,<3级,30
6月23日,华南,中沙,雷阵雨,无持续风向,<3级,29,雷阵雨,无持续风向,<3级,27
6月23日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,27
6月24日,华南,南宁,中雨,南风,<3级,34,中雨,东南风,<3级,25
6月24日,华南,崇左,阵雨,南风,<3级,35,大雨,北风,<3级,25
6月24日,华南,柳州,暴雨,北风,<3级,30,暴雨,北风,<3级,23
6月24日,华南,来宾,中雨,南风,<3级,31,大雨,南风,<3级,25
6月24日,华南,桂林,大暴雨,南风,<3级,32,大暴雨,南风,<3级,24
6月24日,华南,梧州,多云,东风,<3级,33,阵雨,东风,<3级,25
6月24日,华南,贺州,中雨,南风,<3级,30,大雨,南风,<3级,24
6月24日,华南,贵港,小雨,南风,3-4级,34,大雨,南风,3-4级,28
6月24日,华南,玉林,晴,西南风,3-4级,33,小雨,南风,<3级,27
6月24日,华南,百色,大雨,东北风,<3级,32,暴雨,东北风,<3级,25
6月24日,华南,钦州,多云,南风,4-5级,34,中雨,南风,3-4级,26
6月24日,华南,河池,暴雨,南风,<3级,30,大雨,南风,<3级,24
6月24日,华南,北海,多云,南风,4-5级,34,多云,南风,4-5级,29
6月24日,华南,防城港,多云,西南风,3-4级,32,阵雨,西南风,3-4级,28
6月24日,华南,广州,雷阵雨,南风,4-5级,34,中到大雨,南风,4-5级,26
6月24日,华南,韶关,中雨,无持续风向,<3级,32,大雨,南风,3-4级,24
6月24日,华南,惠州,大雨,无持续风向,<3级,33,大雨,无持续风向,<3级,26
6月24日,华南,梅州,中雨,无持续风向,<3级,33,中雨,无持续风向,<3级,25
6月24日,华南,汕头,多云,西南风,3-4级,33,阵雨,西南风,3-4级,27
6月24日,华南,深圳,雷阵雨,西南风,3-4级,32,雷阵雨,西南风,3-4级,26
6月24日,华南,珠海,阵雨,南风,3-4级,32,中雨,西南风,4-5级,26
6月24日,华南,佛山,中雨,南风,3-4级,33,中雨,南风,3-4级,26
6月24日,华南,肇庆,中雨,无持续风向,<3级,34,中雨,无持续风向,<3级,25
6月24日,华南,湛江,多云,无持续风向,<3级,35,阵雨,无持续风向,<3级,26
6月24日,华南,江门,雷阵雨,南风,3-4级,33,阵雨,无持续风向,<3级,27
6月24日,华南,河源,中雨,无持续风向,<3级,33,大雨,无持续风向,<3级,25
6月24日,华南,清远,中雨,无持续风向,<3级,33,大雨,无持续风向,<3级,25
6月24日,华南,云浮,中雨,无持续风向,<3级,34,中雨,无持续风向,<3级,25
6月24日,华南,潮州,多云,无持续风向,<3级,33,中雨,无持续风向,<3级,25
6月24日,华南,东莞,雷阵雨,无持续风向,<3级,33,雷阵雨,无持续风向,<3级,26
6月24日,华南,中山,阵雨,南风,3-4级,32,中雨,南风,3-4级,26
6月24日,华南,阳江,阵雨,南风,3-4级,32,中雨,南风,3-4级,27
6月24日,华南,揭阳,雷阵雨,无持续风向,<3级,33,中雨,无持续风向,<3级,25
6月24日,华南,茂名,阵雨,无持续风向,<3级,34,阵雨,无持续风向,<3级,26
6月24日,华南,汕尾,阵雨,西南风,3-4级,31,大雨,西南风,3-4级,27
6月24日,华南,海口,多云,无持续风向,<3级,36,多云,无持续风向,<3级,26
6月24日,华南,三亚,多云,无持续风向,<3级,32,多云,无持续风向,<3级,27
6月24日,华南,东方,多云,南风,3-4级,34,多云,南风,3-4级,29
6月24日,华南,临高,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月24日,华南,澄迈,多云,无持续风向,<3级,38,多云,无持续风向,<3级,25
6月24日,华南,儋州,多云,无持续风向,<3级,37,多云,无持续风向,<3级,27
6月24日,华南,昌江,多云,无持续风向,<3级,37,多云,无持续风向,<3级,27
6月24日,华南,白沙,多云,无持续风向,<3级,37,多云,无持续风向,<3级,26
6月24日,华南,琼中,多云,无持续风向,<3级,34,多云,无持续风向,<3级,25
6月24日,华南,定安,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月24日,华南,屯昌,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月24日,华南,琼海,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月24日,华南,文昌,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月24日,华南,保亭,多云,无持续风向,<3级,33,多云,无持续风向,<3级,25
6月24日,华南,万宁,多云,南风,3-4级,33,多云,南风,3-4级,27
6月24日,华南,陵水,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月24日,华南,乐东,多云,无持续风向,<3级,36,多云,无持续风向,<3级,24
6月24日,华南,五指山,多云,无持续风向,<3级,31,多云,无持续风向,<3级,25
6月24日,华南,西沙,多云,无持续风向,<3级,33,多云,无持续风向,<3级,29
6月24日,华南,中沙,雷阵雨,无持续风向,<3级,31,多云,无持续风向,<3级,29
6月24日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,28
6月25日,华南,南宁,暴雨,东南风,<3级,31,中雨,南风,<3级,25
6月25日,华南,崇左,中雨,南风,<3级,31,阵雨,南风,<3级,25
6月25日,华南,柳州,大雨,南风,<3级,30,小雨,南风,<3级,24
6月25日,华南,来宾,中雨,南风,<3级,29,阵雨,南风,<3级,24
6月25日,华南,桂林,大雨,南风,<3级,29,中雨,南风,<3级,23
6月25日,华南,梧州,阵雨,东风,<3级,32,多云,东风,<3级,25
6月25日,华南,贺州,暴雨,南风,<3级,28,中雨,南风,<3级,24
6月25日,华南,贵港,中雨,南风,3-4级,32,小雨,东风,<3级,27
6月25日,华南,玉林,小雨,西南风,3-4级,31,晴,东风,<3级,27
6月25日,华南,百色,中雨,东南风,<3级,29,多云,东南风,<3级,25
6月25日,华南,钦州,中雨,南风,3-4级,31,阵雨,南风,3-4级,26
6月25日,华南,河池,中雨,南风,<3级,29,阵雨,南风,<3级,25
6月25日,华南,北海,雷阵雨,南风,4-5级,32,雷阵雨,南风,4-5级,27
6月25日,华南,防城港,中雨,西南风,3-4级,30,阵雨,西南风,3-4级,26
6月25日,华南,广州,中到大雨,南风,3-4级,33,中雨,无持续风向,<3级,26
6月25日,华南,韶关,大雨,无持续风向,<3级,29,大雨,无持续风向,<3级,24
6月25日,华南,惠州,大雨,无持续风向,<3级,32,中到大雨,无持续风向,<3级,26
6月25日,华南,梅州,中雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,25
6月25日,华南,汕头,阵雨,西南风,3-4级,31,多云,西南风,<3级,27
6月25日,华南,深圳,雷阵雨,西南风,3-4级,32,阵雨,西南风,3-4级,27
6月25日,华南,珠海,中雨,南风,3-4级,31,阵雨,西南风,3-4级,27
6月25日,华南,佛山,中雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,26
6月25日,华南,肇庆,中雨,无持续风向,<3级,30,中雨,无持续风向,<3级,25
6月25日,华南,湛江,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月25日,华南,江门,雷阵雨,南风,3-4级,33,阵雨,无持续风向,<3级,27
6月25日,华南,河源,大雨,无持续风向,<3级,30,阵雨,无持续风向,<3级,25
6月25日,华南,清远,大雨,无持续风向,<3级,30,中雨,无持续风向,<3级,25
6月25日,华南,云浮,中雨,无持续风向,<3级,30,阵雨,无持续风向,<3级,25
6月25日,华南,潮州,中雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,25
6月25日,华南,东莞,雷阵雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,26
6月25日,华南,中山,中雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,26
6月25日,华南,阳江,中雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,27
6月25日,华南,揭阳,中雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,25
6月25日,华南,茂名,阵雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,26
6月25日,华南,汕尾,大雨,无持续风向,<3级,30,阵雨,无持续风向,<3级,27
6月25日,华南,海口,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月25日,华南,三亚,多云,无持续风向,<3级,32,多云,无持续风向,<3级,28
6月25日,华南,东方,多云,南风,4-5级,34,多云,南风,4-5级,29
6月25日,华南,临高,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月25日,华南,澄迈,多云,无持续风向,<3级,37,多云,无持续风向,<3级,25
6月25日,华南,儋州,多云,无持续风向,<3级,36,多云,无持续风向,<3级,28
6月25日,华南,昌江,多云,无持续风向,<3级,37,多云,无持续风向,<3级,27
6月25日,华南,白沙,多云,无持续风向,<3级,36,多云,无持续风向,<3级,26
6月25日,华南,琼中,多云,无持续风向,<3级,35,多云,无持续风向,<3级,25
6月25日,华南,定安,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月25日,华南,屯昌,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月25日,华南,琼海,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月25日,华南,文昌,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月25日,华南,保亭,多云,无持续风向,<3级,33,多云,无持续风向,<3级,25
6月25日,华南,万宁,多云,南风,3-4级,32,多云,无持续风向,<3级,27
6月25日,华南,陵水,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月25日,华南,乐东,多云,无持续风向,<3级,36,多云,无持续风向,<3级,24
6月25日,华南,五指山,多云,无持续风向,<3级,31,多云,无持续风向,<3级,25
6月25日,华南,西沙,多云,无持续风向,<3级,33,多云,无持续风向,<3级,29
6月25日,华南,中沙,雷阵雨,无持续风向,<3级,30,多云,无持续风向,<3级,29
6月25日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,28
6月26日,华南,南宁,小雨,南风,<3级,33,多云,南风,<3级,25
6月26日,华南,崇左,阵雨,南风,<3级,33,多云,南风,<3级,25
6月26日,华南,柳州,小雨,南风,<3级,32,阵雨,南风,<3级,25
6月26日,华南,来宾,阵雨,南风,<3级,31,阵雨,南风,<3级,25
6月26日,华南,桂林,小雨,南风,<3级,30,小雨,南风,<3级,26
6月26日,华南,梧州,阵雨,东风,<3级,32,多云,东风,<3级,25
6月26日,华南,贺州,小雨,南风,<3级,29,小雨,南风,<3级,25
6月26日,华南,贵港,小雨,南风,3-4级,33,小雨,东南风,<3级,27
6月26日,华南,玉林,小雨,南风,3-4级,32,小雨,东南风,<3级,26
6月26日,华南,百色,阵雨,东南风,<3级,30,多云,东南风,<3级,25
6月26日,华南,钦州,阵雨,南风,4-5级,32,阵雨,南风,3-4级,27
6月26日,华南,河池,阵雨,南风,<3级,30,多云,南风,<3级,26
6月26日,华南,北海,多云,南风,4-5级,34,多云,南风,3-4级,27
6月26日,华南,防城港,阵雨,西南风,3-4级,32,阵雨,西南风,3-4级,28
6月26日,华南,广州,中雨,南风,3-4级,33,雷阵雨,南风,3-4级,26
6月26日,华南,韶关,大雨,无持续风向,<3级,30,阵雨,无持续风向,<3级,24
6月26日,华南,惠州,雷阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月26日,华南,梅州,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,25
6月26日,华南,汕头,晴,南风,<3级,33,晴,南风,<3级,28
6月26日,华南,深圳,阵雨,西南风,3-4级,32,雷阵雨,无持续风向,<3级,27
6月26日,华南,珠海,阵雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,27
6月26日,华南,佛山,雷阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月26日,华南,肇庆,中雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,25
6月26日,华南,湛江,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月26日,华南,江门,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月26日,华南,河源,阵雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,26
6月26日,华南,清远,中雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,25
6月26日,华南,云浮,阵雨,无持续风向,<3级,33,阵雨,无持续风向,<3级,25
6月26日,华南,潮州,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月26日,华南,东莞,阵雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,26
6月26日,华南,中山,阵雨,无持续风向,<3级,32,阵雨,无持续风向,<3级,26
6月26日,华南,阳江,阵雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,27
6月26日,华南,揭阳,阵雨,无持续风向,<3级,33,多云,无持续风向,<3级,25
6月26日,华南,茂名,阵雨,无持续风向,<3级,33,阵雨,无持续风向,<3级,26
6月26日,华南,汕尾,阵雨,无持续风向,<3级,31,阵雨,无持续风向,<3级,27
6月26日,华南,海口,多云,无持续风向,<3级,35,多云,无持续风向,<3级,27
6月26日,华南,三亚,多云,无持续风向,<3级,32,多云,无持续风向,<3级,28
6月26日,华南,东方,多云,南风,3-4级,34,多云,南风,3-4级,29
6月26日,华南,临高,多云,无持续风向,<3级,36,多云,无持续风向,<3级,27
6月26日,华南,澄迈,多云,无持续风向,<3级,36,多云,无持续风向,<3级,26
6月26日,华南,儋州,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月26日,华南,昌江,多云,无持续风向,<3级,38,多云,无持续风向,<3级,27
6月26日,华南,白沙,多云,无持续风向,<3级,35,多云,无持续风向,<3级,26
6月26日,华南,琼中,多云,无持续风向,<3级,34,多云,无持续风向,<3级,25
6月26日,华南,定安,多云,无持续风向,<3级,34,多云,无持续风向,<3级,26
6月26日,华南,屯昌,多云,无持续风向,<3级,36,多云,无持续风向,<3级,26
6月26日,华南,琼海,多云,无持续风向,<3级,36,多云,无持续风向,<3级,26
6月26日,华南,文昌,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月26日,华南,保亭,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月26日,华南,万宁,多云,无持续风向,<3级,33,多云,无持续风向,<3级,27
6月26日,华南,陵水,多云,无持续风向,<3级,33,多云,无持续风向,<3级,26
6月26日,华南,乐东,多云,无持续风向,<3级,34,多云,无持续风向,<3级,24
6月26日,华南,五指山,多云,无持续风向,<3级,33,多云,无持续风向,<3级,25
6月26日,华南,西沙,多云,无持续风向,<3级,32,多云,无持续风向,<3级,29
6月26日,华南,中沙,雷阵雨,无持续风向,<3级,30,雷阵雨,无持续风向,<3级,29
6月26日,华南,南沙,雷阵雨,无持续风向,<3级,32,雷阵雨,无持续风向,<3级,28
6月27日,华南,南宁,多云,南风,<3级,33,多云,南风,<3级,26
